order_id,customer_name,city,product_name,category,price,quantity,revenue,order_date
1134,Neha,Hyderabad,Headphones,Accessories,3176,1,3176,08-04-2024
1135,Rohit,Chennai,Table,Furniture,10130,3,30390,02-04-2024
1136,Sneha,Bangalore,Chair,Furniture,7806,3,23418,08-11-2023
1137,Kiran,Chennai,Phone,Electronics,30096,1,30096,06-06-2024
1138,Kiran,Bangalore,Monitor,Electronics,11563,2,23126,16-07-2024
1139,Rahul,Hyderabad,Chair,Furniture,7612,2,15224,01-02-2023
1140,Sneha,Mumbai,Table,Furniture,10140,2,20280,27-01-2024
1141,Kiran,Mumbai,Table,Furniture,10058,1,10058,27-06-2023
1142,Meera,Bangalore,Keyboard,Accessories,1568,2,3136,04-01-2024
1143,Kiran,Bangalore,Monitor,Electronics,12393,3,37179,09-05-2023
1144,Arun,Hyderabad,Phone,Electronics,30163,1,30163,28-05-2023
1145,Meera,Mumbai,Headphones,Accessories,2586,1,2586,01-03-2024
1146,Meera,Delhi,Table,Furniture,10138,1,10138,10-04-2024
1147,Rohit,Mumbai,Mouse,Accessories,693,2,1386,20-08-2023
1148,Arun,Mumbai,Laptop,Electronics,70091,2,140182,31-08-2023
1149,Rohit,Chennai,Table,Furniture,10448,3,31344,13-08-2024
1150,Anita,Hyderabad,Laptop,Electronics,70081,2,140162,13-01-2024
1151,Priya,Delhi,Mouse,Accessories,1284,3,3852,23-03-2023
1152,Arun,Delhi,Monitor,Electronics,11976,3,35928,22-03-2023
1153,Rohit,Delhi,Phone,Electronics,29751,2,59502,21-03-2023
1154,Rohit,Delhi,Monitor,Electronics,12127,1,12127,18-12-2023
1155,Rohit,Hyderabad,Mouse,Accessories,764,3,2292,25-04-2024
1156,Neha,Chennai,Table,Furniture,9861,2,19722,24-10-2023
1157,Arun,Hyderabad,Monitor,Electronics,12244,3,36732,24-09-2023
1158,Rahul,Mumbai,Headphones,Accessories,3086,1,3086,26-10-2023
1159,Neha,Hyderabad,Monitor,Electronics,11996,1,11996,10-05-2023
1160,Rohit,Hyderabad,Monitor,Electronics,11758,1,11758,15-10-2023
1161,Vikram,Chennai,Laptop,Electronics,70259,1,70259,28-06-2023
1162,Neha,Bangalore,Mouse,Accessories,678,1,678,25-09-2023
1163,Sneha,Mumbai,Headphones,Accessories,3318,3,9954,03-02-2023
1164,Anita,Hyderabad,Headphones,Accessories,3109,1,3109,22-05-2024
1165,Kiran,Mumbai,Keyboard,Accessories,1676,2,3352,21-06-2023
1166,Sneha,Delhi,Chair,Furniture,7555,3,22665,28-09-2023
1167,Priya,Hyderabad,Headphones,Accessories,2975,2,5950,02-05-2024
1168,Vikram,Mumbai,Keyboard,Accessories,1388,3,4164,04-02-2024
1169,Meera,Chennai,Headphones,Accessories,3043,2,6086,13-01-2023
1170,Vikram,Mumbai,Table,Furniture,10194,2,20388,26-06-2024
1171,Rahul,Hyderabad,Chair,Furniture,8479,2,16958,07-10-2023
1172,Anita,Chennai,Monitor,Electronics,12321,1,12321,19-09-2023
1173,Neha,Mumbai,Mouse,Accessories,1091,3,3273,05-09-2023
1174,Neha,Bangalore,Chair,Furniture,8193,3,24579,04-07-2023
1175,Anita,Delhi,Laptop,Electronics,70188,1,70188,11-03-2023
1176,Rahul,Mumbai,Phone,Electronics,30037,1,30037,01-04-2024
1177,Anita,Bangalore,Monitor,Electronics,11757,1,11757,04-02-2023
1178,Rahul,Delhi,Phone,Electronics,29558,3,88674,11-08-2023
1179,Neha,Hyderabad,Phone,Electronics,29588,3,88764,14-05-2023
1180,Kiran,Delhi,Headphones,Accessories,3417,1,3417,08-07-2023
1181,Vikram,Chennai,Mouse,Accessories,976,1,976,09-04-2024
1182,Vikram,Mumbai,Chair,Furniture,7763,1,7763,17-03-2023
1183,Vikram,Hyderabad,Table,Furniture,9897,2,19794,03-03-2023
1184,Vikram,Chennai,Headphones,Accessories,2951,1,2951,18-05-2024
1185,Sneha,Delhi,Table,Furniture,9682,3,29046,18-05-2024
1186,Priya,Bangalore,Table,Furniture,9723,3,29169,19-04-2023
1187,Meera,Chennai,Phone,Electronics,29535,1,29535,14-03-2023
1188,Neha,Chennai,Mouse,Accessories,319,2,638,02-06-2023
1189,Rahul,Hyderabad,Table,Furniture,9772,1,9772,04-12-2023
1190,Kiran,Delhi,Laptop,Electronics,70027,3,210081,17-05-2024
1191,Meera,Mumbai,Table,Furniture,10364,3,31092,13-03-2023
1192,Rohit,Bangalore,Laptop,Electronics,69893,3,209679,08-05-2024
1193,Priya,Delhi,Chair,Furniture,7841,3,23523,07-11-2023
1194,Kiran,Hyderabad,Phone,Electronics,29874,3,89622,15-12-2023
1195,Priya,Mumbai,Monitor,Electronics,12163,1,12163,30-06-2023
1196,Rohit,Hyderabad,Table,Furniture,10176,1,10176,03-11-2023
1197,Kiran,Hyderabad,Chair,Furniture,7998,1,7998,24-03-2024
1198,Sneha,Bangalore,Laptop,Electronics,69697,1,69697,02-09-2023
1199,Meera,Mumbai,Phone,Electronics,30311,3,90933,12-11-2023
1200,Meera,Delhi,Mouse,Accessories,1289,1,1289,07-02-2023
1201,Anita,Hyderabad,Chair,Furniture,8306,3,24918,13-02-2023
1202,Kiran,Hyderabad,Keyboard,Accessories,1826,3,5478,19-06-2024
1203,Meera,Delhi,Headphones,Accessories,3258,3,9774,27-08-2023
1204,Priya,Hyderabad,Headphones,Accessories,3000,3,9000,20-01-2023
1205,Meera,Delhi,Laptop,Electronics,69748,3,209244,14-05-2023
1206,Rahul,Bangalore,Laptop,Electronics,70426,2,140852,10-04-2023
1207,Meera,Delhi,Headphones,Accessories,3355,3,10065,07-03-2023
1208,Priya,Hyderabad,Mouse,Accessories,909,3,2727,14-08-2023
1209,Priya,Bangalore,Table,Furniture,9845,3,29535,16-02-2024
1210,Anita,Hyderabad,Headphones,Accessories,2829,1,2829,16-02-2023
1211,Neha,Bangalore,Chair,Furniture,7564,1,7564,08-10-2023
1212,Arun,Mumbai,Headphones,Accessories,3213,2,6426,20-07-2024
1213,Arun,Mumbai,Keyboard,Accessories,1947,3,5841,11-02-2023
1214,Arun,Hyderabad,Table,Furniture,10296,1,10296,17-01-2023
1215,Meera,Hyderabad,Laptop,Electronics,69507,1,69507,02-04-2023
1216,Neha,Chennai,Table,Furniture,10210,2,20420,10-05-2023
1217,Sneha,Bangalore,Monitor,Electronics,12035,2,24070,26-02-2024
1218,Sneha,Bangalore,Laptop,Electronics,70110,1,70110,26-05-2024
1219,Neha,Hyderabad,Monitor,Electronics,11856,2,23712,05-01-2023
1220,Rohit,Bangalore,Keyboard,Accessories,1120,3,3360,08-04-2023
1221,Neha,Chennai,Keyboard,Accessories,1475,3,4425,02-08-2023
1222,Vikram,Hyderabad,Keyboard,Accessories,1115,1,1115,30-04-2024
1223,Meera,Bangalore,Headphones,Accessories,3186,1,3186,25-02-2023
1224,Anita,Chennai,Keyboard,Accessories,1445,2,2890,09-12-2023
1225,Neha,Mumbai,Laptop,Electronics,69606,3,208818,23-02-2023
1226,Rohit,Bangalore,Headphones,Accessories,3304,1,3304,11-05-2024
1227,Rohit,Hyderabad,Phone,Electronics,30416,1,30416,31-03-2024
1228,Neha,Delhi,Chair,Furniture,7929,1,7929,30-11-2023
1229,Sneha,Hyderabad,Chair,Furniture,7733,1,7733,31-08-2023
1230,Kiran,Bangalore,Table,Furniture,10412,1,10412,17-03-2023
1231,Meera,Delhi,Mouse,Accessories,355,2,710,29-05-2023
1232,Sneha,Delhi,Mouse,Accessories,482,2,964,18-01-2024
1233,Arun,Mumbai,Keyboard,Accessories,1647,2,3294,04-10-2023
1234,Sneha,Chennai,Headphones,Accessories,2532,3,7596,05-08-2024
1235,Rahul,Chennai,Headphones,Accessories,2613,2,5226,14-04-2024
1236,Kiran,Bangalore,Chair,Furniture,7725,2,15450,10-06-2023
1237,Neha,Bangalore,Keyboard,Accessories,1088,2,2176,18-06-2024
1238,Meera,Bangalore,Mouse,Accessories,1157,2,2314,13-10-2023
1239,Rahul,Mumbai,Keyboard,Accessories,1253,2,2506,20-03-2024
1240,Neha,Bangalore,Headphones,Accessories,3435,3,10305,06-01-2023
1241,Kiran,Hyderabad,Laptop,Electronics,69981,3,209943,31-05-2024
1242,Rahul,Mumbai,Table,Furniture,9990,3,29970,11-04-2023
1243,Meera,Mumbai,Keyboard,Accessories,1085,3,3255,13-01-2023
1244,Kiran,Bangalore,Headphones,Accessories,2867,2,5734,02-09-2023
1245,Priya,Hyderabad,Mouse,Accessories,985,2,1970,15-06-2023
1246,Meera,Delhi,Laptop,Electronics,70499,2,140998,19-04-2024
1247,Arun,Mumbai,Headphones,Accessories,3308,2,6616,20-04-2024
1248,Rahul,Hyderabad,Table,Furniture,10414,3,31242,07-12-2023
1249,Rohit,Hyderabad,Monitor,Electronics,11936,2,23872,09-07-2024
1250,Neha,Bangalore,Phone,Electronics,30135,2,60270,26-02-2023
1251,Rohit,Chennai,Laptop,Electronics,69613,2,139226,10-01-2024
1252,Meera,Delhi,Laptop,Electronics,69874,2,139748,29-06-2023
1253,Rohit,Hyderabad,Keyboard,Accessories,1141,2,2282,02-09-2023
1254,Rohit,Hyderabad,Mouse,Accessories,1055,3,3165,03-08-2023
1255,Sneha,Chennai,Chair,Furniture,8419,2,16838,30-05-2024
1256,Kiran,Chennai,Laptop,Electronics,69564,2,139128,20-12-2023
1257,Meera,Mumbai,Phone,Electronics,29981,3,89943,28-06-2024
1258,Rohit,Chennai,Mouse,Accessories,935,2,1870,09-03-2023
1259,Sneha,Mumbai,Phone,Electronics,29582,2,59164,03-07-2023
1260,Vikram,Hyderabad,Phone,Electronics,29668,2,59336,25-04-2023
1261,Arun,Mumbai,Headphones,Accessories,3395,1,3395,17-06-2024
1262,Rahul,Chennai,Table,Furniture,10492,3,31476,08-07-2024
1263,Arun,Mumbai,Chair,Furniture,7930,2,15860,22-01-2023
1264,Vikram,Bangalore,Phone,Electronics,29522,1,29522,16-06-2024
1265,Anita,Mumbai,Chair,Furniture,8171,3,24513,01-12-2023
1266,Meera,Delhi,Mouse,Accessories,768,2,1536,03-08-2024
1267,Arun,Chennai,Headphones,Accessories,3308,2,6616,21-08-2023
1268,Meera,Chennai,Monitor,Electronics,12288,1,12288,01-06-2023
1269,Anita,Chennai,Mouse,Accessories,1279,1,1279,14-06-2023
1270,Rohit,Chennai,Headphones,Accessories,3496,1,3496,07-06-2023
1271,Arun,Bangalore,Phone,Electronics,29542,2,59084,11-08-2024
1272,Arun,Mumbai,Monitor,Electronics,11878,1,11878,30-07-2023
1273,Rohit,Hyderabad,Chair,Furniture,7852,1,7852,17-01-2024
1274,Meera,Delhi,Headphones,Accessories,3046,2,6092,05-05-2023
1275,Rahul,Mumbai,Mouse,Accessories,1086,1,1086,14-04-2024
1276,Anita,Bangalore,Laptop,Electronics,70493,3,211479,13-07-2024
1277,Rohit,Chennai,Monitor,Electronics,11985,2,23970,10-08-2024
1278,Arun,Delhi,Mouse,Accessories,646,3,1938,26-04-2023
1279,Meera,Hyderabad,Headphones,Accessories,3194,3,9582,30-04-2023
1280,Vikram,Hyderabad,Table,Furniture,10132,1,10132,01-04-2024
1281,Anita,Hyderabad,Chair,Furniture,7556,3,22668,19-07-2023
1282,Neha,Delhi,Keyboard,Accessories,1800,2,3600,20-07-2023
1283,Rahul,Hyderabad,Mouse,Accessories,993,3,2979,31-03-2023
1284,Rohit,Mumbai,Keyboard,Accessories,1502,2,3004,07-06-2024
1285,Rahul,Chennai,Table,Furniture,9651,3,28953,13-03-2024
1286,Anita,Mumbai,Chair,Furniture,7512,2,15024,20-12-2023
1287,Anita,Chennai,Mouse,Accessories,1195,3,3585,31-03-2023
1288,Sneha,Mumbai,Table,Furniture,10322,2,20644,23-10-2023
1289,Arun,Mumbai,Table,Furniture,9642,3,28926,30-03-2023
1290,Arun,Bangalore,Monitor,Electronics,11986,3,35958,10-12-2023
1291,Priya,Delhi,Table,Furniture,9590,1,9590,24-02-2024
1292,Vikram,Mumbai,Headphones,Accessories,3069,2,6138,04-08-2024
1293,Arun,Bangalore,Headphones,Accessories,3352,2,6704,24-10-2023
1294,Rohit,Mumbai,Laptop,Electronics,70342,2,140684,22-08-2024
1295,Vikram,Mumbai,Mouse,Accessories,529,1,529,03-01-2023
1296,Arun,Chennai,Monitor,Electronics,12478,3,37434,28-04-2024
1297,Priya,Chennai,Table,Furniture,9683,2,19366,08-09-2023
1298,Rahul,Hyderabad,Monitor,Electronics,12004,1,12004,06-01-2024
1299,Neha,Mumbai,Table,Furniture,10389,2,20778,02-05-2024
1300,Priya,Chennai,Laptop,Electronics,70365,2,140730,16-06-2023
1301,Neha,Hyderabad,Headphones,Accessories,2827,2,5654,19-05-2023
1302,Anita,Bangalore,Laptop,Electronics,69779,2,139558,05-03-2024
1303,Anita,Hyderabad,Monitor,Electronics,11798,3,35394,20-03-2023
1304,Rohit,Bangalore,Headphones,Accessories,3283,1,3283,21-06-2023
1305,Rohit,Chennai,Chair,Furniture,8346,3,25038,05-11-2023
1306,Vikram,Chennai,Phone,Electronics,30047,3,90141,27-12-2023
1307,Arun,Hyderabad,Headphones,Accessories,3030,2,6060,17-01-2024
1308,Meera,Mumbai,Chair,Furniture,8443,1,8443,15-04-2023
1309,Sneha,Bangalore,Keyboard,Accessories,1851,1,1851,26-07-2024
1310,Neha,Delhi,Phone,Electronics,29927,2,59854,20-03-2023
1311,Priya,Bangalore,Laptop,Electronics,69991,2,139982,16-11-2023
1312,Anita,Bangalore,Mouse,Accessories,1211,3,3633,19-06-2024
1313,Anita,Bangalore,Monitor,Electronics,11529,3,34587,02-05-2023
1314,Sneha,Bangalore,Headphones,Accessories,3204,1,3204,11-11-2023
1315,Arun,Bangalore,Headphones,Accessories,2580,2,5160,25-04-2023
1316,Priya,Hyderabad,Mouse,Accessories,1075,2,2150,13-02-2023
1317,Sneha,Hyderabad,Laptop,Electronics,70312,3,210936,09-06-2024
1318,Neha,Hyderabad,Mouse,Accessories,421,2,842,14-02-2023
1319,Priya,Chennai,Laptop,Electronics,70272,1,70272,07-05-2023
1320,Neha,Bangalore,Keyboard,Accessories,1189,3,3567,26-12-2023
1321,Rahul,Hyderabad,Headphones,Accessories,3366,3,10098,12-10-2023
1322,Neha,Chennai,Chair,Furniture,7664,3,22992,05-09-2023
1323,Rohit,Delhi,Phone,Electronics,29601,3,88803,15-01-2023
1324,Rohit,Bangalore,Keyboard,Accessories,1987,2,3974,25-06-2023
1325,Rohit,Hyderabad,Phone,Electronics,30446,1,30446,31-05-2024
1326,Meera,Chennai,Headphones,Accessories,2950,3,8850,20-04-2023
1327,Arun,Chennai,Table,Furniture,9934,1,9934,10-06-2024
1328,Sneha,Mumbai,Phone,Electronics,30279,2,60558,07-05-2023
1329,Meera,Hyderabad,Headphones,Accessories,3007,2,6014,23-10-2023
1330,Rohit,Hyderabad,Phone,Electronics,29835,2,59670,29-04-2023
1331,Kiran,Chennai,Mouse,Accessories,914,3,2742,16-11-2023
1332,Meera,Bangalore,Table,Furniture,9797,2,19594,13-07-2023
1333,Priya,Mumbai,Chair,Furniture,7683,1,7683,18-05-2024
1334,Priya,Mumbai,Mouse,Accessories,835,3,2505,29-03-2023
1335,Priya,Bangalore,Table,Furniture,9910,3,29730,15-04-2023
1336,Arun,Hyderabad,Chair,Furniture,8498,1,8498,13-12-2023
1337,Sneha,Delhi,Table,Furniture,9625,1,9625,10-03-2024
1338,Meera,Chennai,Monitor,Electronics,12274,3,36822,14-02-2024
1339,Anita,Mumbai,Table,Furniture,9996,3,29988,13-10-2023
1340,Arun,Mumbai,Phone,Electronics,29625,2,59250,16-05-2024
1341,Meera,Bangalore,Headphones,Accessories,2530,1,2530,24-02-2023
1342,Priya,Mumbai,Laptop,Electronics,70495,1,70495,27-01-2024
1343,Neha,Chennai,Headphones,Accessories,2810,3,8430,09-04-2023
1344,Priya,Delhi,Mouse,Accessories,1111,2,2222,26-07-2023
1345,Vikram,Mumbai,Mouse,Accessories,816,2,1632,09-07-2024
1346,Anita,Delhi,Laptop,Electronics,70475,1,70475,16-03-2024
1347,Priya,Mumbai,Mouse,Accessories,622,2,1244,29-03-2024
1348,Meera,Hyderabad,Laptop,Electronics,69681,3,209043,07-11-2023
1349,Arun,Mumbai,Table,Furniture,9637,2,19274,03-02-2024
1350,Meera,Hyderabad,Mouse,Accessories,975,3,2925,06-07-2024
1351,Neha,Mumbai,Mouse,Accessories,875,1,875,02-06-2024
1352,Rahul,Mumbai,Monitor,Electronics,12006,3,36018,22-01-2024
1353,Neha,Chennai,Monitor,Electronics,11828,1,11828,29-01-2023
1354,Neha,Hyderabad,Headphones,Accessories,3357,2,6714,24-12-2023
1355,Neha,Hyderabad,Chair,Furniture,7889,1,7889,14-03-2024
1356,Anita,Chennai,Table,Furniture,9859,1,9859,08-09-2023
1357,Sneha,Bangalore,Monitor,Electronics,12106,1,12106,09-03-2023
1358,Vikram,Hyderabad,Chair,Furniture,7673,1,7673,05-07-2024
1359,Anita,Hyderabad,Mouse,Accessories,973,2,1946,04-08-2024
1360,Rohit,Mumbai,Monitor,Electronics,11520,3,34560,25-04-2024
1361,Neha,Hyderabad,Chair,Furniture,7886,3,23658,04-02-2024
1362,Anita,Delhi,Phone,Electronics,30327,2,60654,13-04-2023
1363,Sneha,Chennai,Mouse,Accessories,814,3,2442,14-12-2023
1364,Arun,Delhi,Monitor,Electronics,11872,2,23744,26-07-2023
1365,Meera,Hyderabad,Keyboard,Accessories,1294,2,2588,18-02-2023
1366,Vikram,Delhi,Table,Furniture,10323,1,10323,05-04-2023
1367,Neha,Hyderabad,Chair,Furniture,7779,1,7779,03-08-2024
1368,Rohit,Mumbai,Table,Furniture,9714,2,19428,20-03-2023
1369,Vikram,Delhi,Monitor,Electronics,11943,3,35829,06-07-2024
1370,Anita,Bangalore,Table,Furniture,9911,2,19822,11-06-2024
1371,Meera,Delhi,Headphones,Accessories,3402,1,3402,12-06-2024
1372,Arun,Delhi,Mouse,Accessories,518,3,1554,23-04-2024
1373,Vikram,Delhi,Table,Furniture,10457,3,31371,03-03-2023
1374,Rohit,Bangalore,Chair,Furniture,7973,1,7973,04-09-2023
1375,Arun,Chennai,Table,Furniture,9920,2,19840,07-03-2023
1376,Sneha,Mumbai,Monitor,Electronics,12343,2,24686,14-06-2023
1377,Vikram,Delhi,Keyboard,Accessories,1415,1,1415,27-04-2023
1378,Arun,Bangalore,Laptop,Electronics,69751,2,139502,20-04-2024
1379,Meera,Delhi,Table,Furniture,9932,3,29796,07-02-2023
1380,Sneha,Bangalore,Monitor,Electronics,11639,1,11639,22-09-2023
1381,Vikram,Delhi,Headphones,Accessories,3159,1,3159,12-05-2024
1382,Rahul,Hyderabad,Phone,Electronics,29821,3,89463,02-11-2023
1383,Priya,Mumbai,Chair,Furniture,8187,3,24561,03-04-2023
1384,Kiran,Bangalore,Keyboard,Accessories,1114,3,3342,27-05-2024
1385,Priya,Delhi,Monitor,Electronics,12008,1,12008,01-09-2023
1386,Neha,Hyderabad,Chair,Furniture,7837,3,23511,04-02-2024
1387,Sneha,Mumbai,Keyboard,Accessories,1147,1,1147,29-06-2023
1388,Sneha,Chennai,Mouse,Accessories,718,2,1436,27-02-2023
1389,Meera,Delhi,Chair,Furniture,8216,1,8216,21-11-2023
1390,Rohit,Mumbai,Mouse,Accessories,999,1,999,12-10-2023
1391,Arun,Chennai,Mouse,Accessories,1032,2,2064,12-11-2023
1392,Rahul,Delhi,Laptop,Electronics,70361,3,211083,25-02-2023
1393,Sneha,Chennai,Table,Furniture,9816,3,29448,07-01-2024
1394,Priya,Delhi,Keyboard,Accessories,1878,2,3756,02-02-2024
1395,Rahul,Mumbai,Monitor,Electronics,11808,1,11808,30-08-2023
1396,Vikram,Bangalore,Headphones,Accessories,3437,2,6874,21-11-2023
1397,Kiran,Hyderabad,Monitor,Electronics,12387,1,12387,18-05-2024
1398,Meera,Mumbai,Chair,Furniture,8234,2,16468,13-04-2023
1399,Arun,Chennai,Phone,Electronics,29860,2,59720,14-07-2024
1400,Anita,Mumbai,Laptop,Electronics,70280,1,70280,08-07-2023
1401,Meera,Bangalore,Laptop,Electronics,69910,1,69910,09-11-2023
1402,Anita,Delhi,Phone,Electronics,29613,1,29613,13-09-2023
1403,Rohit,Bangalore,Table,Furniture,10311,2,20622,07-04-2024
1404,Meera,Bangalore,Monitor,Electronics,11677,3,35031,02-12-2023
1405,Vikram,Bangalore,Phone,Electronics,29924,2,59848,06-07-2023
1406,Kiran,Mumbai,Keyboard,Accessories,1021,1,1021,25-07-2024
1407,Neha,Bangalore,Phone,Electronics,30497,2,60994,23-07-2023
1408,Vikram,Bangalore,Laptop,Electronics,69910,3,209730,15-03-2024
1409,Neha,Chennai,Headphones,Accessories,2591,2,5182,24-06-2023
1410,Neha,Hyderabad,Laptop,Electronics,70235,3,210705,21-03-2024
1411,Meera,Mumbai,Phone,Electronics,29729,3,89187,28-07-2023
1412,Sneha,Chennai,Monitor,Electronics,12264,2,24528,27-01-2024
1413,Arun,Mumbai,Keyboard,Accessories,1614,1,1614,17-10-2023
1414,Sneha,Mumbai,Headphones,Accessories,2918,1,2918,30-01-2023
1415,Vikram,Chennai,Keyboard,Accessories,1632,2,3264,12-09-2023
1416,Anita,Delhi,Mouse,Accessories,387,1,387,25-04-2024
1417,Arun,Chennai,Table,Furniture,10203,1,10203,28-01-2024
1418,Kiran,Delhi,Monitor,Electronics,11574,1,11574,24-07-2024
1419,Rahul,Hyderabad,Chair,Furniture,8453,1,8453,27-04-2024
1420,Anita,Delhi,Laptop,Electronics,69505,2,139010,31-05-2024
1421,Neha,Mumbai,Monitor,Electronics,12500,2,25000,15-01-2024
1422,Arun,Delhi,Laptop,Electronics,70094,1,70094,24-09-2023
1423,Arun,Delhi,Mouse,Accessories,1252,2,2504,24-04-2024
1424,Arun,Hyderabad,Chair,Furniture,8227,3,24681,19-03-2024
1425,Arun,Chennai,Phone,Electronics,29820,1,29820,11-05-2023
1426,Meera,Chennai,Chair,Furniture,8448,2,16896,17-10-2023
1427,Vikram,Delhi,Monitor,Electronics,12029,2,24058,22-03-2024
1428,Arun,Chennai,Mouse,Accessories,1082,1,1082,23-07-2024
1429,Meera,Hyderabad,Keyboard,Accessories,1152,1,1152,24-08-2023
1430,Arun,Hyderabad,Mouse,Accessories,566,1,566,23-04-2024
1431,Kiran,Hyderabad,Mouse,Accessories,341,2,682,01-01-2024
1432,Rohit,Mumbai,Mouse,Accessories,804,1,804,01-06-2023
1433,Priya,Chennai,Phone,Electronics,29708,2,59416,04-07-2023
1434,Arun,Delhi,Monitor,Electronics,12076,3,36228,22-08-2024
1435,Sneha,Delhi,Laptop,Electronics,70038,3,210114,04-07-2023
1436,Kiran,Hyderabad,Keyboard,Accessories,1786,2,3572,07-04-2023
1437,Anita,Hyderabad,Monitor,Electronics,12197,3,36591,05-05-2023
1438,Kiran,Chennai,Phone,Electronics,30357,2,60714,07-06-2023
1439,Rahul,Hyderabad,Mouse,Accessories,1150,3,3450,06-05-2024
1440,Meera,Chennai,Laptop,Electronics,69837,1,69837,08-04-2024
1441,Anita,Delhi,Headphones,Accessories,2716,1,2716,17-10-2023
1442,Anita,Hyderabad,Phone,Electronics,30060,3,90180,26-01-2024
1443,Priya,Mumbai,Monitor,Electronics,11682,1,11682,13-02-2024
1444,Priya,Hyderabad,Keyboard,Accessories,1166,2,2332,17-02-2024
1445,Vikram,Bangalore,Phone,Electronics,29805,2,59610,18-03-2024
1446,Vikram,Delhi,Headphones,Accessories,2867,3,8601,09-04-2023
1447,Anita,Delhi,Keyboard,Accessories,1501,2,3002,02-02-2024
1448,Meera,Chennai,Table,Furniture,9592,2,19184,13-01-2024
1449,Neha,Bangalore,Table,Furniture,10145,2,20290,06-04-2023
1450,Rahul,Delhi,Chair,Furniture,8496,2,16992,18-08-2023
1451,Arun,Mumbai,Phone,Electronics,29797,2,59594,23-03-2024
1452,Priya,Mumbai,Monitor,Electronics,11652,1,11652,04-11-2023
1453,Sneha,Delhi,Table,Furniture,9802,3,29406,18-02-2023
1454,Rohit,Hyderabad,Laptop,Electronics,70025,1,70025,06-06-2024
1455,Kiran,Mumbai,Phone,Electronics,29975,3,89925,05-08-2024
1456,Vikram,Chennai,Monitor,Electronics,12099,1,12099,30-05-2024
1457,Rahul,Hyderabad,Mouse,Accessories,483,1,483,07-02-2024
1458,Rahul,Hyderabad,Table,Furniture,10397,3,31191,01-11-2023
1459,Anita,Delhi,Mouse,Accessories,1075,3,3225,05-04-2024
1460,Neha,Chennai,Chair,Furniture,8489,1,8489,05-08-2023
1461,Arun,Hyderabad,Monitor,Electronics,12392,3,37176,19-04-2023
1462,Kiran,Delhi,Laptop,Electronics,69505,2,139010,30-04-2023
1463,Rahul,Bangalore,Mouse,Accessories,771,3,2313,19-02-2024
1464,Neha,Mumbai,Monitor,Electronics,12133,3,36399,05-01-2024
1465,Kiran,Chennai,Phone,Electronics,29628,1,29628,15-01-2023
1466,Sneha,Hyderabad,Laptop,Electronics,70212,1,70212,28-01-2023
1467,Sneha,Mumbai,Headphones,Accessories,3165,1,3165,22-03-2024
1468,Rohit,Bangalore,Phone,Electronics,29808,2,59616,01-06-2023
1469,Meera,Mumbai,Laptop,Electronics,69619,1,69619,06-06-2023
1470,Meera,Mumbai,Mouse,Accessories,320,2,640,22-08-2024
1471,Sneha,Bangalore,Monitor,Electronics,12083,2,24166,22-02-2023
1472,Anita,Hyderabad,Phone,Electronics,30145,3,90435,18-03-2024
1473,Kiran,Mumbai,Monitor,Electronics,11537,2,23074,14-02-2024
1474,Meera,Delhi,Mouse,Accessories,537,3,1611,04-03-2023
1475,Rohit,Hyderabad,Table,Furniture,10090,2,20180,20-07-2024
1476,Priya,Chennai,Table,Furniture,10410,2,20820,30-04-2023
1477,Meera,Delhi,Chair,Furniture,7959,3,23877,22-03-2024
1478,Rahul,Bangalore,Monitor,Electronics,12243,1,12243,25-04-2024
1479,Anita,Mumbai,Keyboard,Accessories,1519,1,1519,14-12-2023
1480,Neha,Mumbai,Headphones,Accessories,3404,2,6808,04-02-2024
1481,Kiran,Chennai,Mouse,Accessories,1118,1,1118,01-08-2023
1482,Vikram,Hyderabad,Mouse,Accessories,432,1,432,24-07-2023
1483,Arun,Delhi,Mouse,Accessories,403,2,806,20-05-2024
1484,Vikram,Bangalore,Keyboard,Accessories,1570,1,1570,19-01-2023
1485,Anita,Chennai,Chair,Furniture,8193,1,8193,28-06-2023
1486,Rohit,Hyderabad,Phone,Electronics,29845,2,59690,27-04-2023
1487,Neha,Bangalore,Phone,Electronics,30075,1,30075,13-05-2024
1488,Vikram,Chennai,Chair,Furniture,8287,1,8287,24-07-2024
1489,Vikram,Bangalore,Phone,Electronics,30223,1,30223,24-03-2024
1490,Meera,Hyderabad,Phone,Electronics,30300,3,90900,15-04-2023
1491,Rohit,Hyderabad,Phone,Electronics,29671,3,89013,01-05-2023
1492,Sneha,Chennai,Headphones,Accessories,3245,2,6490,28-03-2024
1493,Rohit,Mumbai,Phone,Electronics,29657,3,88971,08-01-2024
1494,Anita,Bangalore,Phone,Electronics,30368,1,30368,25-03-2024
1495,Kiran,Hyderabad,Keyboard,Accessories,1854,2,3708,16-12-2023
1496,Vikram,Delhi,Headphones,Accessories,2587,2,5174,17-01-2024
1497,Kiran,Chennai,Keyboard,Accessories,1155,3,3465,07-03-2024
1498,Sneha,Bangalore,Table,Furniture,9923,2,19846,14-04-2024
1499,Rohit,Chennai,Laptop,Electronics,69953,1,69953,11-01-2023
1500,Rohit,Hyderabad,Phone,Electronics,29846,2,59692,16-02-2024
1501,Arun,Mumbai,Laptop,Electronics,69902,1,69902,04-06-2023
1502,Neha,Hyderabad,Monitor,Electronics,11929,2,23858,20-07-2024
